13000	30	145.901	3.20857
13000	32.2	120.981	3.52021
13000	34.4	101.528	3.83007
13000	36.6	86.09	4.13508
13000	38.8	73.6595	4.43201
13000	41	63.5226	4.7175
13000	43.2	55.1628	4.98815
13000	45.4	48.1994	5.24054
13000	47.6	42.3473	5.47141
13000	49.8	37.3898	5.67764
13000	52	33.1598	5.85644
13000	54.2	29.5271	6.00542
13000	56.4	26.389	6.12268
13000	58.6	23.6637	6.2069
13000	60.8	21.2852	6.25741
13000	63	19.2002	6.27427
13000	65.2	17.3649	6.25828
13000	67.4	15.7434	6.21099
13000	69.6	14.3057	6.13468
13000	71.8	13.0268	6.03223
13000	74	11.8858	5.90685
13000	76.2	10.8651	5.76164
13000	78.4	9.94941	5.59872
13000	80.6	9.12607	5.41822
13000	82.8	8.38403	5.21718
13000	85	7.71383	4.98925
13000	87.2	7.10727	4.72633
13000	89.4	6.55727	4.42331
13000	91.6	6.05765	4.08648
13000	93.8	5.603	3.74402
13000	96	5.18861	3.92901
13000	98.2	4.81032	3.72814
13000	100.4	4.46447	3.53352
13000	102.6	4.14785	3.34591
13000	104.8	3.85757	3.16579
13000	107	3.59111	2.9935
13000	109.2	3.34621	2.82918
13000	111.4	3.12085	2.67287
13000	113.6	2.91323	2.52449
13000	115.8	2.72175	2.38391
13000	118	2.54496	2.2509
13000	120.2	2.38157	2.12523
13000	122.4	2.23041	2.00662
13000	124.6	2.09043	1.89476
13000	126.8	1.96069	1.78935
13000	129	1.84032	1.69006
13000	131.2	1.72854	1.59659
13000	133.4	1.62467	1.50861
13000	135.6	1.52805	1.42584
13000	137.8	1.43811	1.34797
13000	140	1.35433	1.27471
13000	142.2	1.27621	1.2058
13000	144.4	1.20333	1.14098
13000	146.6	1.13528	1.07999
13000	148.8	1.07169	1.02261
13000	151	1.01224	0.968609
13000	153.2	0.95662	0.917783
13000	155.4	0.904543	0.869933
13000	157.6	0.855755	0.824875
13000	159.8	0.810018	0.782435
13000	162	0.767117	0.742448
13000	164.2	0.726849	0.704763
13000	166.4	0.689032	0.669237
13000	168.6	0.653496	0.635734
13000	170.8	0.620084	0.604129
13000	173	0.588652	0.574306
13000	175.2	0.559066	0.546153
13000	177.4	0.531203	0.519568
13000	179.6	0.504949	0.494455
13000	181.8	0.480198	0.470724
13000	184	0.456853	0.448291
13000	186.2	0.434822	0.427077
13000	188.4	0.414021	0.407009
13000	190.6	0.394373	0.388019
13000	192.8	0.375804	0.370041
13000	195	0.358248	0.353017
13000	197.2	0.341641	0.336888
13000	199.4	0.325926	0.321604
13000	201.6	0.311047	0.307114
13000	203.8	0.296955	0.293372
13000	206	0.283601	0.280335
13000	208.2	0.270943	0.267963
13000	210.4	0.258938	0.256218
13000	212.6	0.247549	0.245064
13000	214.8	0.236739	0.234467
13000	217	0.226476	0.224396
13000	219.2	0.216727	0.214823
13000	221.4	0.207464	0.205719
13000	223.6	0.198659	0.197059
13000	225.8	0.190285	0.188817
13000	228	0.182321	0.180972
13000	230.2	0.174741	0.173502
13000	232.4	0.167526	0.166387
13000	234.6	0.160655	0.159608
13000	236.8	0.154111	0.153146
13000	239	0.147874	0.146985
13000	241.2	0.141929	0.14111
13000	243.4	0.13626	0.135505
13000	245.6	0.130853	0.130156
13000	247.8	0.125694	0.12505
