13000	50	36.9774	0.0897986
13000	52	33.1598	0.110233
13000	54	29.8355	0.134142
13000	56	26.9267	0.161903
13000	58	24.37	0.193902
13000	60	22.1136	0.230524
13000	62	20.1146	0.272147
13000	64	18.3374	0.319123
13000	66	16.7522	0.371772
13000	68	15.3342	0.430359
13000	70	14.062	0.495074
13000	72	12.9177	0.566008
13000	74	11.8858	0.643124
13000	76	10.9533	0.726229
13000	78	10.1087	0.814945
13000	80	9.34212	0.908679
13000	82	8.64509	1.0066
13000	84	8.01011	1.10762
13000	86	7.43068	1.21039
13000	88	6.90107	1.31334
13000	90	6.41625	1.41468
13000	92	5.97178	1.51247
13000	94	5.56373	1.60471
13000	96	5.18861	1.68944
13000	98	4.84332	1.76483
13000	100	4.52509	1.82934
13000	102	4.23147	1.88175
13000	104	3.96024	1.92131
13000	106	3.70943	1.94768
13000	108	3.47724	1.96095
13000	110	3.26209	1.96167
13000	112	3.06253	1.95072
13000	114	2.87726	1.92924
13000	116	2.70509	1.89853
13000	118	2.54496	1.85998
13000	120	2.3959	1.81497
13000	122	2.25704	1.76484
13000	124	2.12756	1.71081
13000	126	2.00674	1.65399
13000	128	1.89392	1.59535
13000	130	1.78849	1.53573
13000	132	1.68989	1.47583
13000	134	1.59762	1.41622
13000	136	1.51122	1.35738
13000	138	1.43025	1.29968
13000	140	1.35433	1.24339
13000	142	1.28309	1.18873
13000	144	1.21621	1.13586
13000	146	1.15338	1.08487
13000	148	1.09432	1.03584
13000	150	1.03877	0.988789
13000	152	0.986503	0.943721
13000	154	0.937287	0.900621
13000	156	0.890922	0.859454
13000	158	0.847219	0.820175
13000	160	0.806004	0.782731
13000	162	0.767117	0.747061
13000	164	0.730406	0.713099
13000	166	0.695734	0.680778
13000	168	0.662971	0.65003
13000	170	0.631998	0.620785
13000	172	0.602703	0.592975
13000	174	0.574983	0.566531
13000	176	0.548741	0.541389
13000	178	0.523888	0.517485
13000	180	0.50034	0.494756
13000	182	0.478019	0.473143
13000	184	0.456853	0.452589
13000	186	0.436772	0.433041
13000	188	0.417715	0.414444
13000	190	0.399621	0.396752
13000	192	0.382436	0.379915
13000	194	0.366107	0.36389
13000	196	0.350585	0.348634
13000	198	0.335826	0.334106
13000	200	0.321787	0.320269
13000	202	0.308428	0.307087
13000	204	0.295711	0.294525
13000	206	0.283601	0.282552
13000	208	0.272066	0.271136
13000	210	0.261074	0.260249
13000	212	0.250596	0.249864
13000	214	0.240605	0.239954
13000	216	0.231075	0.230496
13000	218	0.221983	0.221467
13000	220	0.213304	0.212845
13000	222	0.205018	0.204608
13000	224	0.197105	0.196739
13000	226	0.189545	0.189218
13000	228	0.182321	0.182028
13000	230	0.175415	0.175153
13000	232	0.168812	0.168577
13000	234	0.162496	0.162286
13000	236	0.156454	0.156265
13000	238	0.150672	0.150502
13000	240	0.145136	0.144984
13000	242	0.139837	0.139699
13000	244	0.13476	0.134637
13000	246	0.129897	0.129786
13000	248	0.125237	0.125137
